phone_encoded,number_of_messages,has_response,id of conversation,date_of_communication,location_encoded
940,1,FALSE,1713120,2024-08-29 16:17:12,a6526ca0
702,11,TRUE,1713121,2024-08-29 16:17:55,a6526ca0
990,5,TRUE,1713122,2024-08-29 16:18:23,a6526ca0
373,1,FALSE,1713123,2024-08-29 16:18:48,a6526ca0
104,1,FALSE,1713188,2024-08-30 06:56:41,65751190
1247,6,TRUE,1713362,2024-08-30 09:28:50,0522ac6c
440,2,TRUE,1713399,2024-08-30 10:10:57,a6d0d1d9
501,1,FALSE,1713415,2024-08-30 10:22:48,f3a00157
842,2,TRUE,1713416,2024-08-30 10:23:30,f3a00157
157,2,TRUE,1713422,2024-08-30 10:34:37,ff0a40e1
1367,1,FALSE,1713424,2024-08-30 10:37:52,85f63b45
1387,1,FALSE,1713425,2024-08-30 10:38:44,85f63b45
1404,1,FALSE,1713426,2024-08-30 10:39:41,85f63b45
1149,1,FALSE,1713427,2024-08-30 10:43:07,85f63b45
791,4,TRUE,1713428,2024-08-30 10:44:04,f3a00157
212,1,FALSE,1713429,2024-08-30 10:44:20,85f63b45
1474,3,TRUE,1713430,2024-08-30 10:44:24,fafe45b3
761,1,FALSE,1713431,2024-08-30 10:45:18,fafe45b3
708,3,TRUE,1713432,2024-08-30 10:45:30,fafe45b3
354,1,FALSE,1713433,2024-08-30 10:45:36,85f63b45
532,1,FALSE,1713434,2024-08-30 10:45:39,fafe45b3
948,1,FALSE,1713436,2024-08-30 10:45:55,fafe45b3
621,1,FALSE,1713437,2024-08-30 10:46:04,fafe45b3
1016,1,FALSE,1713438,2024-08-30 10:46:13,fafe45b3
558,1,FALSE,1713440,2024-08-30 10:46:26,fafe45b3
217,1,FALSE,1713441,2024-08-30 10:46:40,fafe45b3
984,1,FALSE,1713442,2024-08-30 10:46:55,fafe45b3
1169,2,FALSE,1713476,2024-08-30 11:34:23,c25dda79
223,3,TRUE,1713478,2024-08-30 11:43:37,9ae67770
738,4,TRUE,1713480,2024-08-30 11:52:40,9ae67770
568,1,FALSE,1713485,2024-08-30 12:09:03,65751190
297,1,FALSE,1713487,2024-08-30 12:10:13,65751190
1103,1,FALSE,1713488,2024-08-30 12:12:37,65751190
415,3,TRUE,1713489,2024-08-30 12:13:25,65751190
490,1,FALSE,1713490,2024-08-30 12:14:45,65751190
1165,1,FALSE,1713491,2024-08-30 12:15:52,65751190
588,1,FALSE,1713492,2024-08-30 12:17:13,65751190
1266,1,FALSE,1713493,2024-08-30 12:19:40,65751190
850,1,FALSE,1713494,2024-08-30 12:19:49,85f63b45
1175,1,FALSE,1713495,2024-08-30 12:20:22,65751190
1085,1,FALSE,1713498,2024-08-30 12:23:24,65751190
149,1,FALSE,1713499,2024-08-30 12:23:51,65751190
845,1,FALSE,1713500,2024-08-30 12:24:31,65751190
1295,3,TRUE,1713506,2024-08-30 12:29:17,94e9afe5
930,1,FALSE,1713507,2024-08-30 12:29:31,65751190
916,1,FALSE,1713509,2024-08-30 12:30:01,65751190
1006,1,FALSE,1713512,2024-08-30 12:30:46,65751190
369,1,FALSE,1713513,2024-08-30 12:31:36,65751190
980,1,FALSE,1713515,2024-08-30 12:32:10,65751190
709,1,FALSE,1713516,2024-08-30 12:33:14,65751190
607,1,FALSE,1713517,2024-08-30 12:34:11,65751190
598,1,FALSE,1713524,2024-08-30 12:47:46,aa6c63d7
384,2,TRUE,1713525,2024-08-30 12:48:00,aa6c63d7
523,1,FALSE,1713526,2024-08-30 12:48:15,aa6c63d7
671,1,FALSE,1713527,2024-08-30 12:48:42,aa6c63d7
727,1,FALSE,1713528,2024-08-30 12:49:12,aa6c63d7
773,1,FALSE,1713529,2024-08-30 12:49:31,aa6c63d7
986,1,FALSE,1713530,2024-08-30 12:52:25,83a1c700
817,1,FALSE,1713531,2024-08-30 12:53:31,83a1c700
820,4,TRUE,1713532,2024-08-30 13:06:14,9ae67770
836,2,TRUE,1713536,2024-08-30 13:42:24,9ae67770
344,1,FALSE,1713537,2024-08-30 13:44:09,9ae67770
888,7,FALSE,1713538,2024-08-30 13:51:12,83a1c700
920,3,TRUE,1713551,2024-08-30 15:05:29,83a1c700
433,1,FALSE,1713553,2024-08-30 15:17:40,b2305f88
197,3,TRUE,1713558,2024-08-30 15:41:18,94e9afe5
725,4,TRUE,1713562,2024-08-30 16:09:33,421e5f1c
1447,1,FALSE,1713801,2024-08-31 09:10:47,adf351d5
165,1,FALSE,1713814,2024-08-31 09:48:28,c25dda79
638,2,TRUE,1713816,2024-08-31 09:48:45,c25dda79
1379,2,TRUE,1713817,2024-08-31 09:48:55,c25dda79
1282,1,FALSE,1713818,2024-08-31 09:49:09,c25dda79
644,3,TRUE,1713862,2024-08-31 10:59:41,65751190
1370,8,TRUE,1713863,2024-08-31 11:05:02,8335b128
688,1,FALSE,1713877,2024-08-31 11:53:40,94e9afe5
1110,1,FALSE,1713888,2024-08-31 12:09:01,b2305f88
1356,3,TRUE,1713889,2024-08-31 12:26:34,65751190
517,2,FALSE,1713893,2024-08-31 12:46:17,b2305f88
627,1,FALSE,1713896,2024-08-31 12:48:29,b2305f88
312,1,FALSE,1713897,2024-08-31 12:49:22,b2305f88
482,1,FALSE,1713898,2024-08-31 12:49:50,b2305f88
529,1,FALSE,1713900,2024-08-31 12:50:21,b2305f88
183,2,TRUE,1713903,2024-08-31 12:51:12,b2305f88
921,1,FALSE,1713905,2024-08-31 12:51:34,b2305f88
765,1,FALSE,1713907,2024-08-31 12:52:05,b2305f88
623,1,FALSE,1713911,2024-08-31 12:52:49,b2305f88
1239,1,FALSE,1713912,2024-08-31 12:53:31,b2305f88
711,1,FALSE,1713918,2024-08-31 13:51:57,8335b128
271,3,TRUE,1713919,2024-08-31 13:55:33,8335b128
790,3,TRUE,1713922,2024-08-31 14:02:00,65751190
636,4,TRUE,1713930,2024-08-31 14:32:29,65751190
1217,1,FALSE,1713931,2024-08-31 14:35:27,65751190
544,4,TRUE,1713934,2024-08-31 14:58:25,8335b128
1027,3,TRUE,1713938,2024-08-31 15:27:34,65751190
943,1,FALSE,1714677,2024-09-02 09:37:00,83a1c700
157,1,FALSE,1714741,2024-09-02 11:41:12,ff0a40e1
1105,3,TRUE,1714772,2024-09-02 14:22:53,2ebfcf79
198,1,FALSE,1714774,2024-09-02 14:46:24,2ebfcf79
355,1,FALSE,1714775,2024-09-02 14:47:25,2ebfcf79
430,4,TRUE,1714802,2024-09-02 17:12:28,421e5f1c
1164,1,FALSE,1715130,2024-09-03 09:21:30,ff0a40e1
1417,3,TRUE,1715131,2024-09-03 09:28:51,33ad869b
1344,2,TRUE,1715159,2024-09-03 10:00:22,f3a00157
834,1,FALSE,1715166,2024-09-03 10:15:36,b2305f88
640,1,FALSE,1715180,2024-09-03 11:21:18,f3a00157
349,2,TRUE,1715183,2024-09-03 11:30:33,a61c2b8f
467,3,TRUE,1715194,2024-09-03 12:17:32,ff0a40e1
253,2,TRUE,1715211,2024-09-03 13:14:04,62dbe763
303,5,TRUE,1715212,2024-09-03 13:16:50,f3a00157
620,1,FALSE,1715213,2024-09-03 13:21:58,62dbe763
847,1,FALSE,1715214,2024-09-03 13:24:26,62dbe763
69,1,FALSE,1715215,2024-09-03 13:24:59,62dbe763
675,1,FALSE,1715218,2024-09-03 13:26:57,62dbe763
522,1,FALSE,1715219,2024-09-03 13:27:18,62dbe763
317,1,FALSE,1715220,2024-09-03 13:30:46,62dbe763
885,1,FALSE,1715222,2024-09-03 13:32:39,8335b128
1346,1,FALSE,1715223,2024-09-03 13:34:02,8335b128
961,2,TRUE,1715250,2024-09-03 14:09:21,ff0a40e1
767,15,TRUE,1715253,2024-09-03 14:34:30,ef84ea37
397,3,TRUE,1715258,2024-09-03 15:04:52,83a1c700
270,7,TRUE,1715259,2024-09-03 15:09:39,330b5828
222,1,FALSE,1715260,2024-09-03 15:18:17,330b5828
229,5,TRUE,1715261,2024-09-03 15:25:53,330b5828
1074,12,TRUE,1715262,2024-09-03 15:26:27,330b5828
393,2,TRUE,1715263,2024-09-03 15:26:41,a6d0d1d9
265,1,FALSE,1715264,2024-09-03 15:27:04,330b5828
208,1,FALSE,1715266,2024-09-03 15:49:06,330b5828
1147,1,FALSE,1715530,2024-09-04 08:36:34,2ebfcf79
1259,1,FALSE,1715532,2024-09-04 08:37:23,2ebfcf79
181,1,FALSE,1715534,2024-09-04 08:37:43,2ebfcf79
956,1,FALSE,1715535,2024-09-04 08:38:11,2ebfcf79
1180,2,TRUE,1715537,2024-09-04 08:38:24,10a46a4a
154,1,FALSE,1715538,2024-09-04 08:38:28,2ebfcf79
971,1,FALSE,1715541,2024-09-04 08:39:32,10a46a4a
346,2,TRUE,1715542,2024-09-04 08:39:42,10a46a4a
942,1,FALSE,1715544,2024-09-04 08:39:52,10a46a4a
1095,1,FALSE,1715545,2024-09-04 08:40:01,10a46a4a
518,1,FALSE,1715547,2024-09-04 08:40:12,10a46a4a
464,1,FALSE,1715548,2024-09-04 08:40:23,10a46a4a
111,1,FALSE,1715549,2024-09-04 08:40:24,2ebfcf79
1073,1,FALSE,1715550,2024-09-04 08:40:36,10a46a4a
813,1,FALSE,1715552,2024-09-04 08:40:45,10a46a4a
772,1,FALSE,1715553,2024-09-04 08:41:03,2ebfcf79
363,5,TRUE,1715593,2024-09-04 09:00:27,8335b128
1118,1,FALSE,1715659,2024-09-04 09:40:47,adf351d5
140,1,FALSE,1715669,2024-09-04 09:52:17,65751190
720,1,FALSE,1715672,2024-09-04 09:54:42,65751190
1139,1,FALSE,1715673,2024-09-04 09:56:04,65751190
149,17,TRUE,1715674,2024-09-04 09:57:29,65751190
607,1,FALSE,1715675,2024-09-04 10:00:14,65751190
333,1,FALSE,1715676,2024-09-04 10:01:22,9ae67770
913,1,FALSE,1715679,2024-09-04 10:28:49,f3a00157
868,6,TRUE,1715690,2024-09-04 10:46:03,8335b128
271,1,FALSE,1715692,2024-09-04 10:47:26,8335b128
75,1,FALSE,1715694,2024-09-04 10:53:10,fb72e28e
1408,1,FALSE,1715696,2024-09-04 11:00:01,fb72e28e
997,1,FALSE,1715699,2024-09-04 11:05:10,13c2f653
0,1,FALSE,1715700,2024-09-04 11:11:16,09304a38
31,2,TRUE,1715703,2024-09-04 11:31:15,09304a38
1296,1,FALSE,1715704,2024-09-04 11:34:42,fb72e28e
939,1,FALSE,1715705,2024-09-04 11:35:24,fb72e28e
1007,1,FALSE,1715706,2024-09-04 11:36:24,fb72e28e
1166,1,FALSE,1715707,2024-09-04 11:36:41,fb72e28e
1515,2,TRUE,1715711,2024-09-04 11:51:42,436a35c0
536,2,TRUE,1715719,2024-09-04 12:11:05,ff0a40e1
261,2,TRUE,1715732,2024-09-04 12:43:38,fb72e28e
863,2,TRUE,1715742,2024-09-04 13:40:15,ff0a40e1
1302,3,TRUE,1715763,2024-09-04 15:03:35,fb72e28e
1238,2,TRUE,1715766,2024-09-04 15:25:00,421e5f1c
774,2,TRUE,1715774,2024-09-04 15:53:42,ff0a40e1
315,1,FALSE,1715777,2024-09-04 16:16:04,0522ac6c
1194,2,TRUE,1715787,2024-09-04 18:55:37,ff0a40e1
758,2,TRUE,1715966,2024-09-05 08:10:58,8335b128
1373,2,TRUE,1715967,2024-09-05 08:11:45,8335b128
1198,1,FALSE,1715968,2024-09-05 08:12:28,8335b128
1346,2,TRUE,1715970,2024-09-05 08:14:24,8335b128
156,3,TRUE,1716046,2024-09-05 09:16:30,13c2f653
234,2,FALSE,1716054,2024-09-05 09:35:50,85f63b45
1514,7,TRUE,1716083,2024-09-05 09:49:30,6642c86a
1327,1,FALSE,1716086,2024-09-05 09:49:43,6642c86a
28,2,TRUE,1716101,2024-09-05 10:04:33,09304a38
398,1,FALSE,1716110,2024-09-05 10:23:54,da342e94
1394,1,FALSE,1716111,2024-09-05 10:24:11,da342e94
134,1,FALSE,1716112,2024-09-05 10:25:04,da342e94
50,1,FALSE,1716113,2024-09-05 10:25:15,da342e94
101,4,TRUE,1716116,2024-09-05 10:25:46,da342e94
499,4,TRUE,1716118,2024-09-05 10:27:48,65751190
1343,1,FALSE,1716123,2024-09-05 10:35:57,ff0a40e1
271,1,FALSE,1716148,2024-09-05 11:19:25,8335b128
247,1,FALSE,1716159,2024-09-05 11:56:01,adf351d5
1104,2,TRUE,1716162,2024-09-05 12:03:58,adf351d5
834,1,FALSE,1716208,2024-09-05 13:20:00,b2305f88
5,4,TRUE,1716210,2024-09-05 13:25:16,33ad869b
959,1,FALSE,1716211,2024-09-05 13:25:57,33ad869b
303,1,FALSE,1716213,2024-09-05 13:36:25,f3a00157
1344,1,FALSE,1716214,2024-09-05 13:36:49,f3a00157
555,1,FALSE,1716221,2024-09-05 14:46:43,2ebfcf79
199,3,TRUE,1716222,2024-09-05 14:47:07,2ebfcf79
641,4,TRUE,1716223,2024-09-05 14:47:41,2ebfcf79
689,3,TRUE,1716224,2024-09-05 14:48:04,2ebfcf79
1480,1,FALSE,1716226,2024-09-05 14:53:27,13c2f653
328,1,FALSE,1716227,2024-09-05 14:53:46,13c2f653
1183,1,FALSE,1716228,2024-09-05 14:54:06,13c2f653
879,1,FALSE,1716229,2024-09-05 14:54:32,13c2f653
736,1,FALSE,1716230,2024-09-05 14:55:00,13c2f653
740,4,TRUE,1716233,2024-09-05 15:10:01,2ebfcf79
690,1,FALSE,1716235,2024-09-05 15:35:30,2ebfcf79
183,1,FALSE,1716236,2024-09-05 15:37:45,b2305f88
1239,1,FALSE,1716237,2024-09-05 15:46:00,b2305f88
623,1,FALSE,1716238,2024-09-05 15:46:33,b2305f88
765,1,FALSE,1716239,2024-09-05 15:47:00,b2305f88
921,1,FALSE,1716240,2024-09-05 15:47:24,b2305f88
529,1,FALSE,1716241,2024-09-05 15:47:38,b2305f88
482,1,FALSE,1716242,2024-09-05 15:47:51,b2305f88
312,1,FALSE,1716243,2024-09-05 15:48:24,b2305f88
627,1,FALSE,1716244,2024-09-05 15:48:39,b2305f88
1110,1,FALSE,1716245,2024-09-05 15:48:53,b2305f88
433,1,FALSE,1716246,2024-09-05 15:49:11,b2305f88
93,1,FALSE,1716247,2024-09-05 15:50:02,b2305f88
19,2,TRUE,1716248,2024-09-05 15:54:45,09304a38
983,1,FALSE,1716253,2024-09-05 17:25:32,436a35c0
397,1,FALSE,1716255,2024-09-05 18:08:11,83a1c700
237,1,FALSE,1716545,2024-09-06 09:47:48,0522ac6c
135,1,FALSE,1716546,2024-09-06 09:48:10,0522ac6c
514,1,FALSE,1716551,2024-09-06 09:50:02,0522ac6c
315,5,TRUE,1716552,2024-09-06 09:50:25,0522ac6c
1405,1,FALSE,1716554,2024-09-06 09:50:36,0522ac6c
702,14,TRUE,1716561,2024-09-06 09:57:33,a6526ca0
488,3,TRUE,1716562,2024-09-06 09:58:06,a6526ca0
152,3,TRUE,1716563,2024-09-06 09:58:18,a6526ca0
990,1,FALSE,1716565,2024-09-06 09:58:39,a6526ca0
373,1,FALSE,1716566,2024-09-06 09:58:59,a6526ca0
1385,1,FALSE,1716568,2024-09-06 09:59:31,a6526ca0
368,1,FALSE,1716569,2024-09-06 10:00:05,a6526ca0
1021,1,FALSE,1716570,2024-09-06 10:01:17,a6526ca0
551,1,FALSE,1716571,2024-09-06 10:01:32,a6526ca0
1135,1,FALSE,1716572,2024-09-06 10:02:09,a6526ca0
621,1,FALSE,1716574,2024-09-06 10:06:09,fafe45b3
840,1,FALSE,1716575,2024-09-06 10:06:59,fafe45b3
941,6,TRUE,1716577,2024-09-06 10:07:27,43c997eb
532,1,FALSE,1716578,2024-09-06 10:07:45,fafe45b3
288,6,TRUE,1716580,2024-09-06 10:08:34,43c997eb
761,1,FALSE,1716581,2024-09-06 10:08:39,fafe45b3
217,1,FALSE,1716582,2024-09-06 10:09:21,fafe45b3
1036,6,TRUE,1716583,2024-09-06 10:09:23,43c997eb
632,1,FALSE,1716584,2024-09-06 10:09:43,43c997eb
948,1,FALSE,1716585,2024-09-06 10:09:57,fafe45b3
695,4,TRUE,1716586,2024-09-06 10:10:15,43c997eb
1016,3,TRUE,1716587,2024-09-06 10:10:31,fafe45b3
558,1,FALSE,1716590,2024-09-06 10:11:49,fafe45b3
580,1,FALSE,1716606,2024-09-06 10:21:04,43c997eb
1424,1,FALSE,1716607,2024-09-06 10:21:49,43c997eb
973,1,FALSE,1716608,2024-09-06 10:26:57,43c997eb
299,1,FALSE,1716609,2024-09-06 10:27:25,43c997eb
375,1,FALSE,1716610,2024-09-06 10:27:55,43c997eb
567,1,FALSE,1716611,2024-09-06 10:28:44,43c997eb
95,1,FALSE,1716614,2024-09-06 10:41:58,0522ac6c
863,4,TRUE,1716621,2024-09-06 10:56:06,ff0a40e1
467,1,FALSE,1716622,2024-09-06 10:57:23,ff0a40e1
1164,1,FALSE,1716623,2024-09-06 10:58:19,ff0a40e1
536,1,FALSE,1716627,2024-09-06 11:00:20,ff0a40e1
157,1,FALSE,1716628,2024-09-06 11:01:17,ff0a40e1
803,1,FALSE,1716641,2024-09-06 11:48:23,65751190
525,3,TRUE,1716642,2024-09-06 11:58:24,65751190
363,2,TRUE,1716647,2024-09-06 12:07:45,8335b128
212,1,FALSE,1716648,2024-09-06 12:20:39,85f63b45
1455,2,FALSE,1716692,2024-09-06 13:18:01,83a1c700
349,1,FALSE,1716699,2024-09-06 13:41:10,a61c2b8f
955,1,FALSE,1716700,2024-09-06 13:41:25,a61c2b8f
534,1,FALSE,1716701,2024-09-06 13:42:15,a61c2b8f
1117,1,FALSE,1716702,2024-09-06 13:42:46,a61c2b8f
1490,1,FALSE,1716703,2024-09-06 13:43:09,a61c2b8f
838,1,FALSE,1716704,2024-09-06 13:43:20,a61c2b8f
395,1,FALSE,1716705,2024-09-06 13:43:39,a61c2b8f
1396,1,FALSE,1716706,2024-09-06 13:43:48,a61c2b8f
862,1,FALSE,1716707,2024-09-06 13:44:04,a61c2b8f
1501,1,FALSE,1716708,2024-09-06 13:44:18,a61c2b8f
389,1,FALSE,1716709,2024-09-06 13:44:30,a61c2b8f
1064,1,FALSE,1716710,2024-09-06 13:44:40,a61c2b8f
975,1,FALSE,1716711,2024-09-06 13:44:50,a61c2b8f
339,1,FALSE,1716712,2024-09-06 13:45:01,a61c2b8f
1124,1,FALSE,1716713,2024-09-06 13:45:11,a61c2b8f
715,1,FALSE,1716714,2024-09-06 13:45:21,a61c2b8f
1407,1,FALSE,1716716,2024-09-06 13:47:32,a61c2b8f
713,2,TRUE,1716728,2024-09-06 14:24:21,43c997eb
155,1,FALSE,1716729,2024-09-06 14:27:17,43c997eb
1430,1,FALSE,1716730,2024-09-06 14:32:48,43c997eb
1208,1,FALSE,1716731,2024-09-06 14:33:18,43c997eb
832,3,TRUE,1716732,2024-09-06 14:35:29,65751190
236,2,TRUE,1716743,2024-09-06 15:43:26,82542e02
716,1,FALSE,1716745,2024-09-06 15:59:17,82542e02
1301,1,FALSE,1716751,2024-09-06 16:31:11,6642c86a
164,1,FALSE,1716752,2024-09-06 16:31:20,6642c86a
162,1,FALSE,1716753,2024-09-06 16:31:29,6642c86a
777,1,FALSE,1716754,2024-09-06 16:31:45,6642c86a
963,1,FALSE,1716755,2024-09-06 16:32:00,6642c86a
292,1,FALSE,1716756,2024-09-06 16:32:13,6642c86a
1249,1,FALSE,1716757,2024-09-06 16:32:24,6642c86a
985,1,FALSE,1716758,2024-09-06 16:32:39,6642c86a
1514,1,FALSE,1716760,2024-09-06 16:33:36,6642c86a
670,1,FALSE,1716993,2024-09-07 09:01:56,aa6c63d7
698,1,FALSE,1716994,2024-09-07 09:02:36,aa6c63d7
239,2,TRUE,1716995,2024-09-07 09:02:58,aa6c63d7
591,2,TRUE,1716996,2024-09-07 09:03:21,aa6c63d7
314,1,FALSE,1716998,2024-09-07 09:04:42,aa6c63d7
415,1,FALSE,1717034,2024-09-07 10:17:25,65751190
1413,3,TRUE,1717056,2024-09-07 11:05:48,421e5f1c
570,2,TRUE,1717078,2024-09-07 11:16:01,0522ac6c
341,1,FALSE,1717083,2024-09-07 11:18:16,421e5f1c
720,5,TRUE,1717084,2024-09-07 11:21:27,65751190
930,1,FALSE,1717086,2024-09-07 11:24:11,65751190
1175,4,TRUE,1717087,2024-09-07 11:24:42,65751190
1085,1,FALSE,1717088,2024-09-07 11:25:29,65751190
1266,1,FALSE,1717089,2024-09-07 11:31:08,65751190
679,4,TRUE,1717093,2024-09-07 11:42:12,da342e94
15,1,FALSE,1717103,2024-09-07 12:12:07,09304a38
249,2,TRUE,1717117,2024-09-07 12:43:25,f3a00157
842,1,FALSE,1717118,2024-09-07 12:43:54,f3a00157
55,1,FALSE,1717119,2024-09-07 12:44:05,f3a00157
1233,2,TRUE,1717120,2024-09-07 12:45:21,f3a00157
769,2,TRUE,1717135,2024-09-07 13:24:49,ef84ea37
211,2,TRUE,1718076,2024-09-09 11:13:42,330b5828
1326,3,TRUE,1718077,2024-09-09 11:18:21,13c2f653
400,1,FALSE,1718115,2024-09-09 12:32:59,adf351d5
1104,1,FALSE,1718130,2024-09-09 13:56:14,adf351d5
227,1,FALSE,1718132,2024-09-09 14:41:04,6642c86a
310,2,FALSE,1718133,2024-09-09 14:42:21,33ad869b
581,4,TRUE,1718135,2024-09-09 14:52:37,ff0a40e1
1194,3,TRUE,1718137,2024-09-09 14:58:14,ff0a40e1
774,1,FALSE,1718138,2024-09-09 14:58:25,ff0a40e1
961,2,TRUE,1718139,2024-09-09 14:58:36,ff0a40e1
1506,6,TRUE,1718152,2024-09-09 15:09:49,65751190
776,3,TRUE,1718156,2024-09-09 15:56:33,33ad869b
682,3,FALSE,1718157,2024-09-09 16:08:41,330b5828
1033,1,FALSE,1718446,2024-09-10 08:35:32,688eada9
823,1,FALSE,1718452,2024-09-10 08:38:33,688eada9
50,1,FALSE,1718471,2024-09-10 09:10:39,da342e94
165,4,TRUE,1718491,2024-09-10 10:07:38,c25dda79
638,1,FALSE,1718492,2024-09-10 10:12:14,c25dda79
1379,1,FALSE,1718493,2024-09-10 10:12:24,c25dda79
1282,1,FALSE,1718494,2024-09-10 10:12:35,c25dda79
1169,1,FALSE,1718495,2024-09-10 10:12:48,c25dda79
881,1,FALSE,1718496,2024-09-10 10:13:04,c25dda79
654,1,FALSE,1718497,2024-09-10 10:13:18,c25dda79
1428,1,FALSE,1718498,2024-09-10 10:13:26,c25dda79
934,1,FALSE,1718499,2024-09-10 10:13:37,c25dda79
1511,1,FALSE,1718511,2024-09-10 10:29:44,da342e94
679,1,FALSE,1718512,2024-09-10 10:31:03,da342e94
1394,1,FALSE,1718513,2024-09-10 10:31:18,da342e94
134,1,FALSE,1718514,2024-09-10 10:31:40,da342e94
387,1,FALSE,1718515,2024-09-10 10:32:19,da342e94
101,1,FALSE,1718516,2024-09-10 10:32:57,da342e94
884,3,TRUE,1718517,2024-09-10 10:33:16,da342e94
25,2,TRUE,1718518,2024-09-10 10:42:00,09304a38
440,1,FALSE,1718528,2024-09-10 10:59:11,a6d0d1d9
393,1,FALSE,1718529,2024-09-10 10:59:29,a6d0d1d9
483,1,FALSE,1718530,2024-09-10 11:01:57,a6d0d1d9
1359,1,FALSE,1718532,2024-09-10 11:05:38,a6d0d1d9
576,1,FALSE,1718533,2024-09-10 11:06:00,a6d0d1d9
846,1,FALSE,1718534,2024-09-10 11:06:49,a6d0d1d9
456,1,FALSE,1718535,2024-09-10 11:07:05,a6d0d1d9
507,1,FALSE,1718536,2024-09-10 11:07:49,a6d0d1d9
1172,1,FALSE,1718541,2024-09-10 11:41:11,f3a00157
1152,4,TRUE,1718542,2024-09-10 11:42:30,9ae67770
731,3,TRUE,1718551,2024-09-10 12:05:55,85f63b45
1059,3,TRUE,1718560,2024-09-10 12:12:32,688eada9
480,1,FALSE,1718561,2024-09-10 12:14:27,688eada9
193,1,FALSE,1718562,2024-09-10 12:16:07,688eada9
1457,5,TRUE,1718564,2024-09-10 12:27:14,9ae67770
333,1,FALSE,1718565,2024-09-10 12:27:53,9ae67770
344,1,FALSE,1718566,2024-09-10 12:28:23,9ae67770
836,2,TRUE,1718567,2024-09-10 12:30:17,9ae67770
820,2,TRUE,1718568,2024-09-10 12:30:40,9ae67770
738,1,FALSE,1718569,2024-09-10 12:32:16,9ae67770
1275,3,TRUE,1718570,2024-09-10 12:32:50,9ae67770
928,1,FALSE,1718573,2024-09-10 12:40:46,9ae67770
637,3,TRUE,1718574,2024-09-10 12:41:10,9ae67770
520,1,FALSE,1718575,2024-09-10 12:41:25,9ae67770
672,1,FALSE,1718576,2024-09-10 12:41:42,9ae67770
1241,1,FALSE,1718577,2024-09-10 12:42:01,9ae67770
1031,1,FALSE,1718588,2024-09-10 13:00:19,fb72e28e
1344,3,TRUE,1718589,2024-09-10 13:13:14,f3a00157
303,1,FALSE,1718590,2024-09-10 13:13:25,f3a00157
702,2,TRUE,1718593,2024-09-10 13:16:33,a6526ca0
152,1,FALSE,1718594,2024-09-10 13:16:58,a6526ca0
488,2,TRUE,1718595,2024-09-10 13:17:20,a6526ca0
249,2,TRUE,1718596,2024-09-10 13:17:29,f3a00157
585,1,FALSE,1718597,2024-09-10 13:17:55,f3a00157
1135,1,FALSE,1718598,2024-09-10 13:17:58,a6526ca0
551,1,FALSE,1718599,2024-09-10 13:18:11,a6526ca0
1233,1,FALSE,1718600,2024-09-10 13:18:19,f3a00157
1021,1,FALSE,1718601,2024-09-10 13:18:25,a6526ca0
794,1,FALSE,1718602,2024-09-10 13:18:42,f3a00157
368,1,FALSE,1718603,2024-09-10 13:18:50,a6526ca0
791,2,TRUE,1718604,2024-09-10 13:18:51,f3a00157
501,3,TRUE,1718605,2024-09-10 13:19:01,f3a00157
1385,1,FALSE,1718606,2024-09-10 13:19:05,a6526ca0
266,1,FALSE,1718607,2024-09-10 13:19:11,f3a00157
373,1,FALSE,1718608,2024-09-10 13:19:17,a6526ca0
1366,1,FALSE,1718609,2024-09-10 13:19:24,f3a00157
990,1,FALSE,1718610,2024-09-10 13:19:32,a6526ca0
940,3,TRUE,1718611,2024-09-10 13:19:43,a6526ca0
1099,1,FALSE,1718612,2024-09-10 13:19:55,a6526ca0
1300,1,FALSE,1718616,2024-09-10 13:32:27,85f63b45
1367,1,FALSE,1718617,2024-09-10 13:33:49,85f63b45
1404,1,FALSE,1718618,2024-09-10 13:34:05,85f63b45
1387,1,FALSE,1718619,2024-09-10 13:34:20,85f63b45
212,1,FALSE,1718620,2024-09-10 13:35:04,85f63b45
354,1,FALSE,1718621,2024-09-10 13:35:18,85f63b45
1149,1,FALSE,1718622,2024-09-10 13:36:37,85f63b45
1441,1,FALSE,1718623,2024-09-10 13:37:26,85f63b45
185,2,TRUE,1718626,2024-09-10 13:55:12,9ae67770
1358,1,FALSE,1718627,2024-09-10 14:14:13,13c2f653
659,1,FALSE,1718631,2024-09-10 14:40:46,f3a00157
658,1,FALSE,1718633,2024-09-10 14:42:51,f3a00157
90,2,TRUE,1718650,2024-09-10 14:57:12,65751190
415,2,TRUE,1718652,2024-09-10 14:58:32,65751190
1266,1,FALSE,1718653,2024-09-10 14:59:06,65751190
930,1,FALSE,1718654,2024-09-10 14:59:54,65751190
149,1,FALSE,1718655,2024-09-10 15:00:24,65751190
1006,1,FALSE,1718656,2024-09-10 15:01:46,65751190
845,1,FALSE,1718657,2024-09-10 15:02:05,65751190
297,1,FALSE,1718658,2024-09-10 15:02:34,65751190
378,1,FALSE,1718659,2024-09-10 15:03:07,65751190
490,1,FALSE,1718660,2024-09-10 15:03:41,65751190
369,1,FALSE,1718661,2024-09-10 15:04:03,65751190
552,1,FALSE,1718663,2024-09-10 15:18:44,94e9afe5
1384,1,FALSE,1718664,2024-09-10 15:18:56,94e9afe5
1193,1,FALSE,1718669,2024-09-10 15:35:10,fb72e28e
